x,y,r
2026.4166259765625,2731.827392578125,31.83559799194336
1558.1541748046875,2724.5859375,24.564762115478516
2903.944091796875,2718.11572265625,15.770479202270508
2509.099365234375,2718.5634765625,15.971450805664062
3281.724609375,2715.345458984375,20.656211853027344
2741.349365234375,2715.12646484375,17.324893951416016
2192.862548828125,2721.8515625,26.59988021850586
1031.5516357421875,2726.214111328125,35.30147171020508
519.1452026367188,2720.0595703125,28.313011169433594
3803.43408203125,2708.357177734375,14.30805492401123
4010.17822265625,2704.68359375,15.20443058013916
3752.88671875,2712.137939453125,20.99481964111328
2794.260009765625,2706.00244140625,17.20733070373535
1325.368896484375,2708.780029296875,19.899477005004883
4053.435546875,2695.884033203125,10.066908836364746
395.08197021484375,2699.365234375,15.769686698913574
2113.691162109375,2706.4541015625,24.606082916259766
3527.080078125,2697.27099609375,18.064889907836914
3936.00439453125,2699.823486328125,19.379898071289062
3161.56298828125,2696.35546875,15.575017929077148
1449.36181640625,2699.633056640625,19.06414222717285
2628.92138671875,2697.764404296875,19.405174255371094
2457.9609375,2699.45556640625,22.951753616333008
2559.50830078125,2697.517333984375,21.648605346679688
1144.694580078125,2690.379638671875,17.271242141723633
3579.328369140625,2690.66650390625,20.297746658325195
3702.6962890625,2687.186767578125,20.78502082824707
1875.3203125,2692.000732421875,21.765636444091797
2278.163818359375,2695.6572265625,35.48967742919922
816.30859375,2697.5888671875,31.653942108154297
3220.78759765625,2685.25146484375,17.723369598388672
1743.8985595703125,2676.93115234375,13.170794486999512
3470.5029296875,2680.94140625,18.321910858154297
1795.5728759765625,2679.903564453125,20.736576080322266
1282.22509765625,2675.521728515625,13.476558685302734
3356.0849609375,2685.536865234375,29.286277770996094
4108.908203125,2674.664306640625,16.911632537841797
740.3694458007812,2674.2880859375,15.311078071594238
1594.789794921875,2676.02001953125,21.844388961791992
3979.427001953125,2668.62744140625,15.094263076782227
1925.653564453125,2672.209716796875,16.828184127807617
595.1373291015625,2669.275146484375,14.631078720092773
335.55126953125,2681.594482421875,26.474231719970703
921.0046997070312,2680.929443359375,29.208507537841797
2996.226318359375,2690.1240234375,41.49979019165039
384.2279968261719,2658.95263671875,7.840226173400879
1677.9735107421875,2668.9873046875,26.924863815307617
1388.8861083984375,2668.97607421875,24.105422973632812
3641.635986328125,2665.058837890625,19.323869705200195
1517.345703125,2662.524169921875,23.572553634643555
3848.643798828125,2658.303466796875,22.43669319152832
3789.551025390625,2655.208740234375,17.56009292602539
3741.82666015625,2649.72216796875,14.970494270324707
3169.57275390625,2649.037353515625,15.125716209411621
1981.129150390625,2653.081298828125,19.5003719329834
3118.99365234375,2650.72607421875,20.016328811645508
2396.970458984375,2653.328369140625,23.395877838134766
2691.959716796875,2651.77783203125,25.529813766479492
1239.7686767578125,2647.614013671875,21.502397537231445
659.34619140625,2657.599853515625,31.143909454345703
1881.44775390625,2645.1259765625,17.9854736328125
1837.1251220703125,2641.782470703125,17.45670509338379
3281.5439453125,2643.0732421875,19.367076873779297
2851.20703125,2653.735107421875,31.340919494628906
3914.726806640625,2644.191162109375,22.305240631103516
3529.69921875,2637.880615234375,15.380255699157715
1088.120361328125,2646.04736328125,26.603713989257812
4047.366455078125,2640.69091796875,23.034101486206055
2060.847900390625,2641.39306640625,27.621816635131836
1171.288330078125,2637.104248046875,23.217411041259766
880.0352783203125,2631.49951171875,13.230737686157227
2510.59716796875,2634.178955078125,15.997244834899902
430.96551513671875,2634.967529296875,25.57701301574707
2582.179443359375,2632.8193359375,22.30849266052246
3591.509033203125,2624.764892578125,18.83390235900879
2229.0634765625,2627.3173828125,20.46787452697754
2341.71484375,2622.19189453125,17.053192138671875
1457.413330078125,2628.11181640625,23.583654403686523
2540.419677734375,2615.47998046875,10.707058906555176
3390.174560546875,2624.2607421875,22.144763946533203
1008.1372680664062,2627.629150390625,24.690025329589844
2748.576416015625,2621.561279296875,23.714954376220703
2149.46533203125,2623.457275390625,28.165695190429688
519.8079223632812,2626.1865234375,28.125070571899414
2458.057861328125,2617.22021484375,19.948070526123047
4098.7060546875,2612.173828125,18.54561996459961
3074.9599609375,2611.420166015625,19.053504943847656
1770.1712646484375,2613.705810546875,26.455617904663086
1914.365966796875,2611.607666015625,22.577260971069336
3131.896484375,2603.369873046875,15.443120002746582
3774.623779296875,2601.37890625,12.738749504089355
3718.60107421875,2605.18896484375,22.67943000793457
828.5698852539062,2608.24609375,24.830829620361328
3553.062255859375,2594.955810546875,12.72836685180664
1560.333984375,2602.824951171875,21.840686798095703
294.3411560058594,2602.913818359375,23.260263442993164
2634.109130859375,2598.288818359375,20.424409866333008
1396.9466552734375,2594.35546875,15.83650016784668
596.6678466796875,2600.639892578125,24.23756217956543
3231.8095703125,2596.4423828125,28.132930755615234
3652.47265625,2593.70751953125,19.593660354614258
3491.230224609375,2595.2841796875,25.135086059570312
1855.874755859375,2591.654541015625,20.153486251831055
1331.6328125,2602.696044921875,32.20420455932617
702.9756469726562,2587.859619140625,18.73244857788086
948.014404296875,2593.490234375,25.304067611694336
3821.48291015625,2587.099609375,18.271583557128906
2795.425048828125,2584.612548828125,17.614376068115234
3943.744140625,2583.267333984375,17.106868743896484
1070.98486328125,2578.6435546875,16.28415298461914
759.1597900390625,2588.67529296875,23.052330017089844
3434.70263671875,2579.528076171875,16.757884979248047
4003.986328125,2584.7158203125,24.942977905273438
3327.889892578125,2580.337890625,20.278362274169922
2916.72705078125,2587.251220703125,28.08663558959961
2692.87060546875,2576.897705078125,17.270605087280273
2284.18896484375,2579.828369140625,23.2521915435791
3720.8154296875,2566.337158203125,7.60181188583374
1649.3819580078125,2582.492919921875,29.776508331298828
3604.72900390625,2572.361083984375,14.88005542755127
3380.250732421875,2569.220458984375,17.68708610534668
4185.97705078125,2572.6953125,18.805156707763672
2844.181396484375,2569.30078125,14.36722469329834
2395.62548828125,2574.707275390625,24.821435928344727
457.6372985839844,2572.565185546875,19.74138641357422
2533.232421875,2573.407470703125,20.720096588134766
1127.0457763671875,2570.671142578125,20.65816879272461
4057.592041015625,2579.536865234375,28.486186981201172
2586.355712890625,2562.92724609375,17.923084259033203
3156.96142578125,2562.0146484375,16.484580993652344
1990.16357421875,2567.283203125,24.31929588317871
698.8391723632812,2550.98193359375,7.617477893829346
3001.020751953125,2556.1865234375,18.49464225769043
2746.01318359375,2556.441650390625,17.826759338378906
1479.7933349609375,2558.3662109375,22.840063095092773
3755.51416015625,2553.824951171875,17.92790985107422
3110.935546875,2551.56103515625,16.23302459716797
3551.721923828125,2549.9375,15.881500244140625
3055.63916015625,2556.009033203125,21.58234214782715
3874.071044921875,2557.677978515625,26.635587692260742
1239.7967529296875,2559.169189453125,32.032711029052734
1739.6019287109375,2552.4111328125,21.896148681640625
837.0838623046875,2548.033447265625,18.64484977722168
541.24755859375,2545.719482421875,14.099367141723633
2084.626708984375,2551.67724609375,24.580278396606445
2331.13525390625,2541.57958984375,13.663296699523926
4186.9736328125,2537.369384765625,10.224309921264648
3807.074462890625,2537.3720703125,14.621827125549316
1793.026611328125,2539.38623046875,15.03331184387207
3630.42333984375,2536.045654296875,12.996820449829102
2162.659912109375,2543.150390625,22.473709106445312
1895.3765869140625,2542.14990234375,24.289461135864258
1694.502197265625,2532.114013671875,12.710589408874512
3692.317626953125,2537.741943359375,21.21809196472168
4105.13671875,2540.967041015625,26.031835556030273
2998.594482421875,2522.55322265625,7.944447994232178
906.1365966796875,2533.149658203125,21.44784927368164
2476.96044921875,2534.7802734375,23.2999210357666
2221.97998046875,2533.131103515625,19.92377281188965
729.5274658203125,2531.71875,20.10523796081543
652.4947509765625,2534.665283203125,21.629070281982422
4040.119140625,2527.229248046875,16.42717742919922
3486.994873046875,2525.088623046875,19.619789123535156
1034.8485107421875,2527.79443359375,24.992755889892578
2698.0673828125,2521.265869140625,17.431964874267578
332.3185119628906,2524.24462890625,30.03485107421875
793.3034057617188,2518.7646484375,17.390092849731445
3177.07763671875,2517.170654296875,16.198633193969727
2823.920166015625,2518.347900390625,19.73020362854004
2286.23486328125,2517.87646484375,21.121665954589844
1956.197265625,2508.12548828125,16.921579360961914
3316.6826171875,2513.09765625,23.83462142944336
2624.59521484375,2513.779052734375,23.992172241210938
1410.4320068359375,2515.9560546875,31.56842041015625
525.3261108398438,2501.464111328125,10.967042922973633
3536.389892578125,2503.619140625,15.031097412109375
2962.987548828125,2507.5283203125,19.439050674438477
2766.8193359375,2508.15185546875,20.664901733398438
2372.792724609375,2508.229736328125,20.375518798828125
586.5615234375,2509.98046875,23.85658073425293
3589.095947265625,2506.242431640625,18.206684112548828
1211.0089111328125,2499.075927734375,10.772141456604004
4165.4443359375,2502.3974609375,21.55707359313965
3766.27734375,2500.33935546875,20.06127166748047
3025.271484375,2498.916259765625,17.588764190673828
1572.1163330078125,2508.89453125,28.598264694213867
2038.219482421875,2501.837890625,22.132612228393555
2884.275634765625,2502.11328125,23.755006790161133
3400.14013671875,2502.107177734375,29.402172088623047
756.6255493164062,2489.505859375,14.012419700622559
417.6053161621094,2505.28369140625,31.875213623046875
1291.78466796875,2491.947998046875,20.30996322631836
2555.368408203125,2490.31982421875,20.896865844726562
695.5660400390625,2488.3046875,17.87848663330078
845.8949584960938,2490.060791015625,22.287527084350586
3497.785888671875,2479.58154296875,14.650623321533203
3238.119384765625,2491.453369140625,25.190919876098633
1739.4434814453125,2483.899658203125,21.60455322265625
3929.6103515625,2487.705322265625,28.536483764648438
2669.51904296875,2475.540283203125,15.006165504455566
3106.34375,2482.125,24.856578826904297
2925.548095703125,2472.744873046875,14.352052688598633
2108.549560546875,2478.82568359375,24.457996368408203
1244.5928955078125,2475.034423828125,15.909828186035156
910.2530517578125,2475.8974609375,18.61652374267578
1839.80859375,2482.18896484375,26.968992233276367
3163.2421875,2469.01123046875,12.187444686889648
2185.763916015625,2473.064453125,21.287870407104492
3817.73095703125,2475.919189453125,21.66107177734375
1048.4952392578125,2469.751953125,16.482084274291992
4211.21728515625,2465.068115234375,11.255678176879883
1108.619140625,2475.100830078125,23.94480323791504
2429.260009765625,2472.304443359375,22.61896324157715
4080.69677734375,2467.5322265625,16.934215545654297
1665.2994384765625,2472.248291015625,23.597055435180664
980.1801147460938,2471.75390625,26.81656837463379
2505.10107421875,2466.362060546875,17.313838958740234
3455.8173828125,2463.43115234375,15.901725769042969
1920.722900390625,2466.74853515625,20.85555648803711
1480.1817626953125,2464.049560546875,17.782264709472656
4014.1025390625,2467.1689453125,23.416152954101562
3709.664306640625,2462.462890625,20.76230812072754
1074.12939453125,2450.428466796875,9.27245807647705
241.7236328125,2469.4267578125,28.288339614868164
2366.0859375,2455.9921875,17.36284828186035
3636.107177734375,2460.877197265625,20.47385597229004
1592.7996826171875,2450.987060546875,11.24415111541748
3553.853271484375,2455.094482421875,19.157516479492188
1343.87548828125,2453.10791015625,18.307641983032227
2975.439208984375,2452.876708984375,17.470548629760742
555.8880615234375,2452.599365234375,18.696041107177734
2739.295654296875,2451.625732421875,20.61553955078125
2801.755126953125,2450.55615234375,20.350688934326172
1196.855712890625,2447.464111328125,20.63402557373047
1981.1556396484375,2447.024169921875,21.238162994384766
789.9226684570312,2447.289794921875,20.55504608154297
3764.895263671875,2439.759765625,15.189885139465332
3045.235107421875,2444.177001953125,22.687501907348633
1783.3834228515625,2437.407958984375,17.626480102539062
1280.014892578125,2436.24560546875,19.46013832092285
638.7136840820312,2442.39453125,28.95892906188965
4130.64306640625,2438.074462890625,22.183725357055664
3868.451416015625,2436.06298828125,17.484474182128906
305.97735595703125,2430.416015625,13.979315757751465
4187.2021484375,2432.19287109375,15.556971549987793
3089.91845703125,2432.359619140625,17.303937911987305
3190.2041015625,2429.94482421875,15.764710426330566
490.8810729980469,2436.613525390625,26.95360565185547
2277.30029296875,2437.644287109375,34.37221145629883
1537.2698974609375,2431.369384765625,24.36701202392578
1237.8587646484375,2419.81591796875,11.511606216430664
359.0155334472656,2423.906494140625,18.51531982421875
3368.854736328125,2419.569091796875,12.19465160369873
2042.5599365234375,2423.809326171875,20.131513595581055
728.233154296875,2427.89892578125,24.665945053100586
1727.8402099609375,2423.385498046875,22.165481567382812
2558.120361328125,2419.552978515625,21.069374084472656
1141.9393310546875,2422.253662109375,23.905651092529297
3592.4189453125,2415.567626953125,14.671002388000488
3425.89404296875,2417.03369140625,18.78293800354004
1667.156982421875,2415.224609375,18.726537704467773
3690.493408203125,2414.1484375,13.683419227600098
3132.155029296875,2417.24755859375,20.25710678100586
1573.7608642578125,2405.99658203125,9.150287628173828
428.3581848144531,2410.558837890625,20.874187469482422
942.4638671875,2413.759521484375,21.590179443359375
2891.242919921875,2413.949951171875,26.350332260131836
1917.318115234375,2409.511962890625,18.813339233398438
2619.43896484375,2414.273681640625,22.634994506835938
2490.903076171875,2412.184814453125,23.35280418395996
2198.473876953125,2406.6376953125,14.230721473693848
2687.361572265625,2415.263427734375,25.495262145996094
1070.14990234375,2409.0166015625,20.56280517578125
3246.388916015625,2406.69091796875,23.513755798339844
1843.476806640625,2402.06494140625,25.93617820739746
1491.514892578125,2396.25,16.607444763183594
3646.864501953125,2396.838623046875,19.233301162719727
4041.637939453125,2401.259765625,24.9711856842041
314.3868713378906,2387.796142578125,10.381311416625977
2118.393310546875,2399.292236328125,27.180774688720703
866.5260620117188,2400.18994140625,27.951629638671875
1266.17041015625,2390.88232421875,15.957223892211914
3011.87890625,2393.861328125,21.217632293701172
3931.0546875,2396.34375,29.413293838500977
3826.2216796875,2394.470458984375,26.086509704589844
3075.328369140625,2388.456298828125,17.648103713989258
1009.6090698242188,2385.238525390625,20.799318313598633
4226.52734375,2387.469970703125,23.907196044921875
2425.991943359375,2388.62255859375,23.754323959350586
1465.2705078125,2373.060302734375,9.673315048217773
1112.2576904296875,2376.03759765625,14.236257553100586
2956.78857421875,2379.37060546875,18.92684555053711
1760.082275390625,2376.432373046875,16.519737243652344
3386.72021484375,2375.667236328125,15.209219932556152
4100.76416015625,2375.309326171875,17.72344398498535
3313.841796875,2379.86083984375,22.35230255126953
1987.602783203125,2379.532470703125,23.011329650878906
4152.47216796875,2371.369140625,13.579334259033203
1550.23291015625,2374.57373046875,20.26626968383789
590.762451171875,2379.588134765625,26.22517204284668
1414.594482421875,2384.2666015625,27.00236701965332
3501.066650390625,2386.40869140625,31.842430114746094
1200.0540771484375,2376.53759765625,23.633987426757812
2867.5263671875,2360.633056640625,11.710600852966309
3735.21435546875,2373.02197265625,27.332550048828125
2765.68115234375,2375.97705078125,30.619741439819336
2254.878662109375,2366.52685546875,21.586620330810547
2306.698486328125,2359.84814453125,16.889362335205078
1658.7135009765625,2363.06201171875,20.28302764892578
209.50564575195312,2372.21630859375,30.665742874145508
2375.31201171875,2356.724365234375,19.469905853271484
1896.4786376953125,2357.8603515625,20.26648712158203
2492.85986328125,2354.00830078125,20.016571044921875
1322.7215576171875,2359.0078125,27.627450942993164
3282.783447265625,2344.056640625,10.866103172302246
2050.544677734375,2349.809814453125,17.080839157104492
917.2237548828125,2349.97509765625,19.550533294677734
2909.471923828125,2346.29638671875,17.910484313964844
362.8484802246094,2350.92041015625,26.449796676635742
293.8314514160156,2344.494384765625,16.708105087280273
803.8840942382812,2347.032958984375,25.67717742919922
1095.1566162109375,2336.319091796875,14.078330993652344
696.8622436523438,2346.305419921875,28.16292381286621
2635.75390625,2338.4794921875,20.799819946289062
2171.443603515625,2342.43115234375,25.416183471679688
1477.60302734375,2336.122802734375,20.078815460205078
3615.775390625,2342.314453125,23.750812530517578
1800.541259765625,2339.49462890625,20.215469360351562
2872.066162109375,2331.42041015625,13.473664283752441
3557.360595703125,2332.122314453125,16.42112159729004
4120.59326171875,2330.67626953125,19.55400848388672
4007.22021484375,2334.120849609375,22.819435119628906
3791.404052734375,2328.7646484375,17.27395248413086
1592.5867919921875,2329.09375,20.324016571044922
1151.151123046875,2333.749267578125,22.671281814575195
2572.84130859375,2331.82177734375,19.14415740966797
1530.528076171875,2323.02734375,12.521451950073242
3111.369140625,2332.068359375,25.68154525756836
3026.843017578125,2326.846923828125,20.342723846435547
3682.436279296875,2320.8642578125,14.914433479309082
3196.179443359375,2328.46533203125,30.77798843383789
2829.0068359375,2324.021240234375,21.497865676879883
1039.13818359375,2322.987548828125,22.11387062072754
3430.533447265625,2321.000244140625,19.360477447509766
1238.6171875,2323.602294921875,23.58747673034668
3918.298828125,2316.629150390625,18.83662223815918
2969.962890625,2318.3291015625,20.711868286132812
1842.370849609375,2314.907958984375,14.077221870422363
1725.1722412109375,2322.771728515625,23.5173282623291
2298.246826171875,2311.38232421875,12.51092529296875
3858.7919921875,2317.63525390625,22.919506072998047
2001.4207763671875,2314.814208984375,20.063425064086914
3350.403564453125,2316.879150390625,27.064565658569336
858.0848999023438,2312.2255859375,18.689443588256836
2092.538330078125,2311.3837890625,15.502488136291504
477.15478515625,2326.852783203125,34.787376403808594
2442.971923828125,2308.944580078125,14.734884262084961
4238.43359375,2315.115966796875,26.626893997192383
4066.94091796875,2311.5,21.440176010131836
4170.18798828125,2308.745361328125,22.701194763183594
2349.512939453125,2305.2138671875,18.465682983398438
1658.2864990234375,2303.860107421875,21.111160278320312
639.3590698242188,2306.102783203125,21.68759536743164
1397.3560791015625,2302.755859375,22.75233268737793
3271.11376953125,2297.046875,18.08147621154785
1774.5654296875,2291.257080078125,11.610008239746094
961.1735229492188,2305.249755859375,27.817657470703125
3494.4052734375,2297.61474609375,21.027956008911133
4312.40283203125,2294.701171875,18.48478889465332
2680.814453125,2297.37890625,20.002382278442383
1917.8162841796875,2298.38427734375,26.061298370361328
1558.467529296875,2289.179443359375,16.375892639160156
314.5993347167969,2290.590576171875,15.732528686523438
2895.8134765625,2293.726318359375,23.22898292541504
1818.1005859375,2282.1884765625,11.053145408630371
2511.728515625,2293.76220703125,21.948631286621094
568.7658081054688,2296.102783203125,26.395309448242188
1106.1292724609375,2282.41259765625,18.819263458251953
3819.168212890625,2280.235595703125,18.375999450683594
1009.9427490234375,2281.59228515625,19.06675910949707
3987.953857421875,2278.111328125,17.799419403076172
